"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","response to external stimulus","GO:0009605","false","0.04251784947956975","1.371428709877225","901","258","39","11687","ARC1,PDF,IMPL2,DRSL5,RH2,CG6421,CRC,SANTA-MARIA,DRO,INAD,CG11426,VIR-1,ATTB,CG15065,EBPIII,RH3,TRPL,TIMP,N,RH4,EGR,MTL,CG6435,ARR2,RAC2,MTK,INAC,TRP,GNBP2,GBP1,CG15068,CG10345,ARR1,DPTB,RTP,FOXO,TAB2,GLAZ,CG6429"
"GO:CC","extracellular region","GO:0005576","true","4.203532290300169e-11","10.37638561211138","1154","260","65","12059","ARC1,APOLPP,PROC,CAPA,CG31869,CG31704,AXO,PDF,OBP57C,CG10433,IMPL2,SXE2,CG5758,CG5945,CG4847,HUG,MIP,MS,ANA,CG14661,DRSL5,SONA,CG31207,CG6421,CDASE,GPB5,YELLOW-C,MFAS,CG2650,DRO,PRX2540-1,MMP1,IDGF3,ATTB,CG15065,EBPIII,CG6218,TIMP,CG14259,LK,PERITROPHIN-A,EGR,NORD,CG1889,TEQ,CCHA1,OBP57B,MTK,GNBP2,GBP1,CG15067,CG1124,CG15068,MYO,DPTB,HEXO2,GLAZ,CG6429,CG14457,CG12896,CG1791,CG4666,ARC2,TROL,OBP8A"
"GO:CC","extracellular space","GO:0005615","false","1.1794771875302582e-7","6.9283104544609095","738","260","44","12059","APOLPP,PROC,CAPA,CG31869,CG31704,PDF,CG10433,IMPL2,SXE2,CG5758,CG5945,CG4847,HUG,MIP,MS,CG14661,SONA,CG31207,CG6421,GPB5,MFAS,CG2650,PRX2540-1,MMP1,CG15065,CG6218,TIMP,CG14259,LK,PERITROPHIN-A,EGR,NORD,CG1889,CCHA1,GBP1,CG1124,MYO,DPTB,HEXO2,GLAZ,CG6429,CG14457,CG12896,CG1791"
"GO:CC","membrane","GO:0016020","true","0.00042972418051638855","3.3668102079419437","4429","260","132","12059","ARC1,APOLPP,CG2254,CG3940,CG13833,CG30438,CG33296,CYP313A1,NINAA,CG9657,CG40472,CG9507,LIST,CG7888,CG31869,WRAPPER,CG33110,CG42235,ZYD,AXO,CG32521,CG31663,IMPL2,CG7084,MND,RHO,CG2781,CG8401,CYP4D21,TSP42ED,MFS9,CG11147,CYP6G1,CG40470,CG4829,MGL,CG7724,CG5404,CULD,E23,ORCT,PICOT,TSP42EF,OATP58DC,MSR-110,RH2,CG11796,CG6421,TWIT,CYP28D1,CG43341,CRC,IRK3,CG8112,CLC-A,CG44325,PIO,CG31676,CG9917,PKN,CG40006,SANTA-MARIA,NRV2,WTRW,INAD,YIN,CG11426,MMP1,SLC45-1,RIP11,CG1441,ORK1,CYP4P1,RH3,TRPL,SK1,CG33774,TRET1-1,ATILLA,SPR,N,RH4,CG43313,CYP12E1,EGR,CG14945,MTL,CG42566,ZIP71B,CG12730,CG6723,IMPE1,CG1889,TEQ,CG42394,RAC2,INAC,TRP,CG1665,CYP28A5,COX7AL,CHP,MGSTL,CG14275,ROLS,CG10345,JHEH3,CG7130,RTP,CG4797,CG11425,CG11791,HEXO2,WDP,FNG,CG13012,SP1029,CG9467,SYB,CCAP-R,BE,CG4302,CG10178,CYP12A4,CG4666,CG30285,HOE1,ZASP52,ARC2,CG5254,TROL,CG1698"
"GO:CC","plasma membrane","GO:0005886","false","0.0005023386299331841","3.299003423230589","1754","260","66","12059","CG3940,CG33296,CG9657,CG9507,LIST,WRAPPER,CG42235,ZYD,CG32521,IMPL2,TSP42ED,CG11147,CG40470,CG4829,MGL,CG5404,CULD,E23,PICOT,TSP42EF,OATP58DC,RH2,TWIT,IRK3,CLC-A,CG44325,CG31676,PKN,CG40006,SANTA-MARIA,NRV2,INAD,YIN,CG11426,MMP1,ORK1,RH3,TRPL,SK1,TRET1-1,ATILLA,SPR,N,RH4,EGR,MTL,ZIP71B,CG6723,RAC2,INAC,TRP,CHP,CG14275,ROLS,CG10345,RTP,CG4797,CG11425,HEXO2,WDP,SP1029,SYB,CCAP-R,ZASP52,TROL,CG1698"
"GO:CC","rhabdomere","GO:0016028","true","0.0006481765434974988","3.1883066894622862","43","260","8","12059","INAD,TRPL,ARR2,INAC,TRP,CHP,ARR1,RTP"
"GO:CC","cell periphery","GO:0071944","false","0.0007695592864592704","3.1137579167158176","2153","260","76","12059","CG3940,CG33296,CG9657,CG9507,LIST,WRAPPER,ANXB9,CG42235,ZYD,CG32521,IMPL2,CG5758,TSP42ED,CG11147,CG40470,CG4829,MGL,CG5404,CULD,E23,PICOT,TSP42EF,OATP58DC,TWDLG,RH2,SONA,TWIT,IRK3,MUC14A,CLC-A,CG44325,CG31676,MFAS,PKN,CG40006,SANTA-MARIA,NRV2,INAD,YIN,CG11426,MMP1,ORK1,RH3,TRPL,TIMP,SK1,TRET1-1,ATILLA,SPR,N,RH4,EGR,MTL,NORD,ZIP71B,CG6723,CG1889,RAC2,INAC,TRP,CHP,CG14275,ROLS,CG10345,RTP,CG4797,CG11425,HEXO2,WDP,SP1029,SYB,CCAP-R,CG1791,ZASP52,TROL,CG1698"
"GO:CC","extracellular organelle","GO:0043230","false","0.0014411822118527509","2.84128110690325","23","260","6","12059","ARC1,SONA,PRX2540-1,CG6218,CG12896,ARC2"
"GO:CC","extracellular membrane-bounded organelle","GO:0065010","false","0.0014411822118527509","2.84128110690325","23","260","6","12059","ARC1,SONA,PRX2540-1,CG6218,CG12896,ARC2"
"GO:CC","extracellular vesicle","GO:1903561","false","0.0014411822118527509","2.84128110690325","23","260","6","12059","ARC1,SONA,PRX2540-1,CG6218,CG12896,ARC2"
"GO:CC","inaD signaling complex","GO:0016027","false","0.008203910025319184","2.085979111312163","10","260","4","12059","INAD,TRPL,INAC,TRP"
"KEGG","Glutathione metabolism","KEGG:00480","false","0.000003963076186981315","5.401967578620256","79","80","12","3541","GSTD9,GSTE6,CG4829,GSTE7,GSTE2,GSTE1,GSTE9,GSTO3,MGSTL,SP1029,GSTE3,CG10365"
"KEGG","Drug metabolism - cytochrome P450","KEGG:00982","false","0.000050809959463574164","4.2940511515717565","66","80","10","3541","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,MGSTL,GSTE3,CG4302,CG10178"
"KEGG","Metabolism of xenobiotics by cytochrome P450","KEGG:00980","false","0.00006750724803682742","4.170649595859211","68","80","10","3541","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,MGSTL,GSTE3,CG4302,CG10178"
"KEGG","Drug metabolism - other enzymes","KEGG:00983","false","0.0013044353715585483","2.884577433214428","94","80","10","3541","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,MGSTL,GSTE3,CG4302,CG10178"
"KEGG","Metabolic pathways","KEGG:01100","false","0.0019081048894839345","2.7193977555899815","1149","80","43","3541","CG3940,TREH,CG40472,GSTD9,CG8646,GSTE6,CG4829,CG7724,GSTE7,CG5955,CG11796,CDASE,CG6287,GSTE2,AAY,PRX2540-1,CG11426,CG10361,CG8745,CG6218,SK1,CAH1,CG43313,PCYT2,GSTE1,GSTE9,GSTO3,COX7AL,MGSTL,CG17896,CG11425,HEXO2,SP1029,GSTE3,CG12896,CG4302,CG10178,MOCS1,PRX2540-2,CSAS,CG10365,CG1673,CG5321"
"KEGG","Sphingolipid metabolism","KEGG:00600","false","0.01905131132283862","1.7200751259897955","31","80","5","3541","CDASE,CG11426,SK1,CG11425,HEXO2"
"KEGG","Phototransduction - fly","KEGG:04745","false","0.022183382047370633","1.6539722412103497","32","80","5","3541","INAD,TRPL,ARR2,INAC,TRP"
"HP","Vocal cord paresis","HP:0001604","false","0.000013281143353278133","4.8767645356121845","48","78","11","3220","CG9657,CG42235,GSTD9,GSTE6,GSTE7,GSTE2,N,GSTE1,CG6723,GSTE9,GSTE3"
"HP","Neuropathic spinal arthropathy","HP:0008443","false","0.000026408765954176297","4.578251892311187","51","78","11","3220","CG9657,CG42235,GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,CG6723,GSTE9,GSTE3,SYB"
"HP","Angulated muscle fibers","HP:0034045","false","0.0006103533379354791","3.214418675989869","31","78","8","3220","ANXB9,GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Chronic axonal neuropathy","HP:0007267","false","0.0013246462173403307","2.877900096348083","34","78","8","3220","GSTD9,GSTE6,GSTE7,IRK3,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Fiber type grouping","HP:0033685","false","0.00265614790910888","2.5757477446951103","37","78","8","3220","ANXB9,GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Decreased number of small peripheral myelinated nerve fibers","HP:0007249","false","0.0033005934570268783","2.481407965594888","27","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Clusters of axonal regeneration","HP:0007233","false","0.0033005934570268783","2.481407965594888","27","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Limited interphalangeal movement","HP:0006064","false","0.0033005934570268783","2.481407965594888","27","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Motor conduction block","HP:0012078","false","0.0033005934570268783","2.481407965594888","27","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Denervation of the diaphragm","HP:0009109","false","0.0033005934570268783","2.481407965594888","27","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Basal lamina onion bulb formation","HP:0003400","false","0.0033005934570268783","2.481407965594888","27","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Abnormal motor nerve conduction velocity","HP:0040131","false","0.005371028503596123","2.269942542854129","101","78","12","3220","CG9657,CG42235,GSTD9,GSTE6,GSTE7,GSTE2,N,GSTE1,CG6723,GSTE9,GSTE3,CCT5"
"HP","Contractures of the large joints","HP:0005781","false","0.005579108864139508","2.2534351641974837","29","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Macroorchidism","HP:0000053","false","0.006112276347146314","2.213797018743947","69","78","10","3220","GSTD9,GSTE6,CYP4D21,GSTE7,GPB5,GSTE2,CYP4P1,GSTE1,GSTE9,GSTE3"
"HP","Segmental peripheral demyelination","HP:0007107","false","0.007136552868914027","2.1465115125251852","30","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Axonal regeneration","HP:0003450","false","0.007136552868914027","2.1465115125251852","30","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Inability to walk by childhood/adolescence","HP:0006915","false","0.007136552868914027","2.1465115125251852","30","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Vestibular areflexia","HP:0008568","false","0.007136552868914027","2.1465115125251852","30","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Axonal loss","HP:0003447","false","0.007363211775187039","2.132932708490771","42","78","8","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3,MOCS1"
"HP","Hyporeflexia of upper limbs","HP:0012391","false","0.009040027732116061","2.043830237236307","31","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Abnormal vestibulo-ocular reflex","HP:0007670","false","0.009040027732116061","2.043830237236307","31","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Hyporeflexia of lower limbs","HP:0002600","false","0.0093030324932716","2.0313754621534152","57","78","9","3220","GSTD9,GSTE6,GSTE7,GSTE2,PKN,GSTE1,GSTE9,INAC,GSTE3"
"HP","Axonal degeneration","HP:0040078","false","0.01063206916214546","1.9733822069486546","44","78","8","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3,CG5254"
"HP","Limb-girdle muscle weakness","HP:0003325","false","0.012084021799027032","1.9177884999505106","109","78","12","3220","CG9657,CG42235,GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,CG6723,GSTE9,GSTE3,SYB,LSD-2"
"HP","Peroneal muscle weakness","HP:0011727","false","0.014124848357875393","1.8500162059999543","33","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Hypertrophic nerve changes","HP:0003382","false","0.014124848357875393","1.8500162059999543","33","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Vocal cord paralysis","HP:0001605","false","0.014912174148178414","1.8264590331585961","93","78","11","3220","CG9657,CG42235,GSTD9,GSTE6,GSTE7,GSTE2,N,GSTE1,CG6723,GSTE9,GSTE3"
"HP","Vocal cord dysfunction","HP:0031801","false","0.014912174148178414","1.8264590331585961","93","78","11","3220","CG9657,CG42235,GSTD9,GSTE6,GSTE7,GSTE2,N,GSTE1,CG6723,GSTE9,GSTE3"
"HP","Quadriceps muscle weakness","HP:0003731","false","0.015052302065898106","1.8223970749498075","46","78","8","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3,TROL"
"HP","Decreased adenosylcobalamin","HP:0003145","false","0.02012459361819999","1.6962728807069376","3","78","3","3220","PRX2540-1,CG12896,PRX2540-2"
"HP","Decreased methylmalonyl-CoA mutase activity","HP:0003210","false","0.02012459361819999","1.6962728807069376","3","78","3","3220","PRX2540-1,CG12896,PRX2540-2"
"HP","Ulnar claw","HP:0001178","false","0.02138331084786896","1.669925050687666","35","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Axonal degeneration/regeneration","HP:0003378","false","0.0260323530352056","1.5844865747252066","36","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Limited wrist movement","HP:0006248","false","0.0260323530352056","1.5844865747252066","36","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Decreased sensory nerve conduction velocity","HP:0003448","false","0.0333083971695039","1.4774462654531675","51","78","8","3220","GSTD9,GSTE6,GSTE7,GSTE2,N,GSTE1,GSTE9,GSTE3"
"HP","Poor gross motor coordination","HP:0007015","false","0.03785173299396727","1.4219142320823288","38","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Impaired tandem gait","HP:0031629","false","0.03785173299396727","1.4219142320823288","38","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Abnormal sensory nerve conduction velocity","HP:0040132","false","0.03860157761840474","1.4133949456658945","52","78","8","3220","GSTD9,GSTE6,GSTE7,GSTE2,N,GSTE1,GSTE9,GSTE3"
"HP","Impaired distal proprioception","HP:0006858","false","0.045241440160505526","1.3444635787287764","39","78","7","3220","GSTD9,GSTE6,GSTE7,GSTE2,GSTE1,GSTE9,GSTE3"
"HP","Distal lower limb muscle weakness","HP:0009053","false","0.04973438179529224","1.3033432760244945","125","78","12","3220","CG9657,CG42235,GSTD9,GSTE6,GSTE7,GSTE2,N,GSTE1,CG6723,GSTE9,GSTE3,SYB"
