"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","oxidoreduction-driven active transmembrane transporter activity","GO:0015453","false","0.0030949448013599546","2.509347092258905","34","102","5","11911","MT:ND2,MT:ND5,RFESP,ND-30,ND-24"
"GO:MF","NAD(P)H dehydrogenase (quinone) activity","GO:0003955","false","0.005778878302401103","2.2381564512598966","19","102","4","11911","MT:ND2,MT:ND5,ND-30,ND-24"
"GO:MF","NADH dehydrogenase (ubiquinone) activity","GO:0008137","false","0.005778878302401103","2.2381564512598966","19","102","4","11911","MT:ND2,MT:ND5,ND-30,ND-24"
"GO:MF","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","GO:0016655","false","0.005778878302401103","2.2381564512598966","19","102","4","11911","MT:ND2,MT:ND5,ND-30,ND-24"
"GO:MF","NADH dehydrogenase (quinone) activity","GO:0050136","false","0.005778878302401103","2.2381564512598966","19","102","4","11911","MT:ND2,MT:ND5,ND-30,ND-24"
"GO:MF","NADH dehydrogenase activity","GO:0003954","false","0.008806526383254916","2.0551953594725925","21","102","4","11911","MT:ND2,MT:ND5,ND-30,ND-24"
"GO:MF","receptor ligand activity","GO:0048018","false","0.013783436536362667","1.8606424890532234","110","102","7","11911","DSK,LK,ILP2,PDF,CRZ,MIP,ILP5"
"GO:MF","signaling receptor activator activity","GO:0030546","false","0.018327421809601445","1.7368986246512892","115","102","7","11911","DSK,LK,ILP2,PDF,CRZ,MIP,ILP5"
"GO:MF","2 iron, 2 sulfur cluster binding","GO:0051537","true","0.021286009391845037","1.6719057505648673","26","102","4","11911","RFESP,CISD2,ND-24,CG13623"
"GO:MF","active transmembrane transporter activity","GO:0022804","true","0.022952751406067895","1.6391652469959668","258","102","10","11911","MT:ND2,MT:ND5,RFESP,MPCP2,SESB,VMAT,ND-30,ND-24,DIC1,CG1907"
"GO:MF","signaling receptor regulator activity","GO:0030545","false","0.032711186040718876","1.4853037089596612","126","102","7","11911","DSK,LK,ILP2,PDF,CRZ,MIP,ILP5"
"GO:BP","oxidative phosphorylation","GO:0006119","true","5.803801919917497e-41","40.23628741817689","115","116","35","11687","MT:ND2,MT:ND5,RFESP,COX4,LEVY,ATPSYNF,COX5B,CYT-C-P,SUN,CG7630,ATPSYNO,ND-19,COX7A,CG11752,ND-B22,ND-18,CG14757,COX5A,SDHD,UQCR-Q,SDHC,ND-B16.6,ND-13B,ND-15,UQCR-14,ND-30,ND-B17,NP15.6,ND-B14,ND-B14.5B,ND-B17.2,ND-24,CYPE,ND-B15,COX8"
"GO:BP","aerobic electron transport chain","GO:0019646","false","1.1186010788130808e-39","38.951324766160695","90","116","32","11687","MT:ND2,MT:ND5,RFESP,COX4,LEVY,COX5B,CYT-C-P,CG7630,ND-19,COX7A,CG11752,ND-B22,ND-18,CG14757,COX5A,SDHD,UQCR-Q,SDHC,ND-B16.6,ND-13B,ND-15,UQCR-14,ND-30,ND-B17,NP15.6,ND-B14,ND-B14.5B,ND-B17.2,ND-24,CYPE,ND-B15,COX8"
"GO:BP","aerobic respiration","GO:0009060","false","2.878055330286938e-38","37.540900861057054","148","116","36","11687","MT:ND2,MT:ND5,RFESP,COX4,LEVY,ATPSYNF,COX5B,CYT-C-P,SUN,CG7630,ATPSYNO,ND-19,MDH2,COX7A,CG11752,ND-B22,ND-18,CG14757,COX5A,SDHD,UQCR-Q,SDHC,ND-B16.6,ND-13B,ND-15,UQCR-14,ND-30,ND-B17,NP15.6,ND-B14,ND-B14.5B,ND-B17.2,ND-24,CYPE,ND-B15,COX8"
"GO:BP","mitochondrial ATP synthesis coupled electron transport","GO:0042775","false","2.896827197852984e-38","37.53807741064961","98","116","32","11687","MT:ND2,MT:ND5,RFESP,COX4,LEVY,COX5B,CYT-C-P,CG7630,ND-19,COX7A,CG11752,ND-B22,ND-18,CG14757,COX5A,SDHD,UQCR-Q,SDHC,ND-B16.6,ND-13B,ND-15,UQCR-14,ND-30,ND-B17,NP15.6,ND-B14,ND-B14.5B,ND-B17.2,ND-24,CYPE,ND-B15,COX8"
"GO:BP","ATP synthesis coupled electron transport","GO:0042773","false","4.250319512589423e-38","37.37157842116411","99","116","32","11687","MT:ND2,MT:ND5,RFESP,COX4,LEVY,COX5B,CYT-C-P,CG7630,ND-19,COX7A,CG11752,ND-B22,ND-18,CG14757,COX5A,SDHD,UQCR-Q,SDHC,ND-B16.6,ND-13B,ND-15,UQCR-14,ND-30,ND-B17,NP15.6,ND-B14,ND-B14.5B,ND-B17.2,ND-24,CYPE,ND-B15,COX8"
"GO:BP","electron transport chain","GO:0022900","false","2.02079266063861e-37","36.694478244109575","115","116","33","11687","MT:ND2,MT:ND5,RFESP,COX4,BLW,LEVY,COX5B,CYT-C-P,CG7630,ND-19,COX7A,CG11752,ND-B22,ND-18,CG14757,COX5A,SDHD,UQCR-Q,SDHC,ND-B16.6,ND-13B,ND-15,UQCR-14,ND-30,ND-B17,NP15.6,ND-B14,ND-B14.5B,ND-B17.2,ND-24,CYPE,ND-B15,COX8"
"GO:BP","respiratory electron transport chain","GO:0022904","false","5.4786170815829415e-37","36.261329052762406","106","116","32","11687","MT:ND2,MT:ND5,RFESP,COX4,LEVY,COX5B,CYT-C-P,CG7630,ND-19,COX7A,CG11752,ND-B22,ND-18,CG14757,COX5A,SDHD,UQCR-Q,SDHC,ND-B16.6,ND-13B,ND-15,UQCR-14,ND-30,ND-B17,NP15.6,ND-B14,ND-B14.5B,ND-B17.2,ND-24,CYPE,ND-B15,COX8"
"GO:BP","generation of precursor metabolites and energy","GO:0006091","false","7.1302982175244215e-37","36.146892305840026","247","116","41","11687","MT:ND2,MT:ND5,RFESP,COX4,BLW,LEVY,ATPSYNF,PGK,COX5B,PGLYM78,CYT-C-P,SUN,CG7630,ATPSYNO,ND-19,MDH2,COX7A,CG11752,ND-B22,ND-18,CG14757,GAPDH1,COX5A,SDHD,UQCR-Q,SDHC,ND-B16.6,ND-13B,ND-15,UQCR-14,ND-30,ND-B17,NP15.6,ND-B14,ND-B14.5B,ND-B17.2,ND-24,CYPE,ILP2,ND-B15,COX8"
"GO:BP","cellular respiration","GO:0045333","false","8.20820188099803e-37","36.085751970613686","161","116","36","11687","MT:ND2,MT:ND5,RFESP,COX4,LEVY,ATPSYNF,COX5B,CYT-C-P,SUN,CG7630,ATPSYNO,ND-19,MDH2,COX7A,CG11752,ND-B22,ND-18,CG14757,COX5A,SDHD,UQCR-Q,SDHC,ND-B16.6,ND-13B,ND-15,UQCR-14,ND-30,ND-B17,NP15.6,ND-B14,ND-B14.5B,ND-B17.2,ND-24,CYPE,ND-B15,COX8"
"GO:BP","energy derivation by oxidation of organic compounds","GO:0015980","false","2.8428996168979977e-35","34.54623847502533","193","116","37","11687","MT:ND2,MT:ND5,RFESP,COX4,LEVY,ATPSYNF,COX5B,CYT-C-P,SUN,CG7630,ATPSYNO,ND-19,MDH2,COX7A,CG11752,ND-B22,ND-18,CG14757,COX5A,SDHD,UQCR-Q,SDHC,ND-B16.6,ND-13B,ND-15,UQCR-14,ND-30,ND-B17,NP15.6,ND-B14,ND-B14.5B,ND-B17.2,ND-24,CYPE,ILP2,ND-B15,COX8"
"GO:BP","mitochondrial electron transport, NADH to ubiquinone","GO:0006120","false","5.379121846354855e-20","19.269288618090304","47","116","17","11687","MT:ND2,MT:ND5,ND-19,CG11752,ND-B22,ND-18,ND-B16.6,ND-13B,ND-15,ND-30,ND-B17,NP15.6,ND-B14,ND-B14.5B,ND-B17.2,ND-24,ND-B15"
"GO:BP","ATP biosynthetic process","GO:0006754","true","3.657683838283074e-14","13.436793836646135","30","116","12","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA"
"GO:BP","ATP metabolic process","GO:0046034","false","4.648017521544082e-14","13.332732243462914","65","116","15","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,PGK,PGLYM78,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,GAPDH1,ATPSYNGAMMA"
"GO:BP","purine ribonucleoside triphosphate metabolic process","GO:0009205","false","1.5524047959615837e-13","12.80899502423115","70","116","15","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,PGK,PGLYM78,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,GAPDH1,ATPSYNGAMMA"
"GO:BP","purine nucleoside triphosphate metabolic process","GO:0009144","false","1.9522186289864824e-13","12.709471547301742","71","116","15","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,PGK,PGLYM78,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,GAPDH1,ATPSYNGAMMA"
"GO:BP","purine nucleoside triphosphate biosynthetic process","GO:0009145","false","2.243538215880745e-13","12.649066528402013","34","116","12","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA"
"GO:BP","purine ribonucleoside triphosphate biosynthetic process","GO:0009206","false","2.243538215880745e-13","12.649066528402013","34","116","12","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA"
"GO:BP","proton motive force-driven ATP synthesis","GO:0015986","false","3.72325418601851e-13","12.429077313548753","26","116","11","11687","ATPSYNB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA"
"GO:BP","ribonucleoside triphosphate metabolic process","GO:0009199","false","4.709574149973413e-13","12.327018360955593","75","116","15","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,PGK,PGLYM78,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,GAPDH1,ATPSYNGAMMA"
"GO:BP","nucleoside triphosphate metabolic process","GO:0009141","false","1.3158373125492397e-12","11.880797802689948","80","116","15","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,PGK,PGLYM78,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,GAPDH1,ATPSYNGAMMA"
"GO:BP","ribonucleoside triphosphate biosynthetic process","GO:0009201","false","1.5353091852500223e-12","11.813804151830794","39","116","12","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA"
"GO:BP","nucleoside triphosphate biosynthetic process","GO:0009142","false","5.825900916207401e-12","11.23463690589275","43","116","12","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA"
"GO:BP","mitochondrial electron transport, cytochrome c to oxygen","GO:0006123","false","2.9300530140041823e-10","9.53312452180248","22","116","9","11687","COX4,LEVY,COX5B,CYT-C-P,CG7630,COX7A,COX5A,CYPE,COX8"
"GO:BP","proton transmembrane transport","GO:1902600","false","1.7845015362461243e-9","8.748483073831645","85","116","13","11687","MT:ND5,RFESP,ATPSYNB,BLW,LEVY,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA"
"GO:BP","purine ribonucleotide biosynthetic process","GO:0009152","false","3.222625919158697e-9","8.491790104253104","110","116","14","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA,CG11876,MUC"
"GO:BP","purine ribonucleotide metabolic process","GO:0009150","false","6.373593070325931e-9","8.195615668027886","194","116","17","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,PGK,PGLYM78,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,GAPDH1,ATPSYNGAMMA,CG11876,MUC"
"GO:BP","purine nucleotide metabolic process","GO:0006163","false","8.522264153494005e-9","8.069445008667966","228","116","18","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,PGK,PGLYM78,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,GAPDH1,ATPSYNGAMMA,GDH,CG11876,MUC"
"GO:BP","nucleotide metabolic process","GO:0009117","false","1.0908042919176849e-8","7.962253161936403","264","116","19","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,PGK,PGLYM78,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,GAPDH1,ATPSYNGAMMA,CG6330,GDH,CG11876,MUC"
"GO:BP","nucleoside phosphate metabolic process","GO:0006753","false","1.3298962249235914e-8","7.876182246778341","267","116","19","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,PGK,PGLYM78,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,GAPDH1,ATPSYNGAMMA,CG6330,GDH,CG11876,MUC"
"GO:BP","ribonucleotide biosynthetic process","GO:0009260","false","1.5210778828940544e-8","7.817848548441959","123","116","14","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA,CG11876,MUC"
"GO:BP","purine nucleotide biosynthetic process","GO:0006164","false","1.700622339711876e-8","7.769392120243668","124","116","14","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA,CG11876,MUC"
"GO:BP","ribose phosphate biosynthetic process","GO:0046390","false","1.8994252302839758e-8","7.721377797510259","125","116","14","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA,CG11876,MUC"
"GO:BP","ribonucleotide metabolic process","GO:0009259","false","1.95488366778052e-8","7.708879081717841","208","116","17","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,PGK,PGLYM78,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,GAPDH1,ATPSYNGAMMA,CG11876,MUC"
"GO:BP","ribose phosphate metabolic process","GO:0019693","false","3.315438775471381e-8","7.479458987574153","215","116","17","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,PGK,PGLYM78,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,GAPDH1,ATPSYNGAMMA,CG11876,MUC"
"GO:BP","purine-containing compound metabolic process","GO:0072521","false","4.856666466618484e-8","7.313661720838448","253","116","18","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,PGK,PGLYM78,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,GAPDH1,ATPSYNGAMMA,GDH,CG11876,MUC"
"GO:BP","purine-containing compound biosynthetic process","GO:0072522","false","6.020137634419455e-8","7.220393579641578","136","116","14","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA,CG11876,MUC"
"GO:BP","mitochondrial respiratory chain complex I assembly","GO:0032981","true","6.472185769006834e-8","7.188949025806056","37","116","9","11687","ND-19,ND-B22,ND-18,ND-B16.6,ND-15,ND-B14,ND-B14.5B,ND-B17.2,ND-B15"
"GO:BP","NADH dehydrogenase complex assembly","GO:0010257","false","6.472185769006834e-8","7.188949025806056","37","116","9","11687","ND-19,ND-B22,ND-18,ND-B16.6,ND-15,ND-B14,ND-B14.5B,ND-B17.2,ND-B15"
"GO:BP","mitochondrial respiratory chain complex assembly","GO:0033108","false","7.242640843815803e-8","7.1401030505463945","70","116","11","11687","COX6B,ND-19,ND-B22,ND-18,CG14757,ND-B16.6,ND-15,ND-B14,ND-B14.5B,ND-B17.2,ND-B15"
"GO:BP","mitochondrion organization","GO:0007005","false","1.4457992909352606e-7","6.839891992580458","236","116","17","11687","SESB,COX6B,PORIN,ND-19,COX7A,ND-B22,ND-18,CG14757,ND-B16.6,QIL1,ND-15,ND-B14,ND-B14.5B,CG6878,MGE,ND-B17.2,ND-B15"
"GO:BP","nucleotide biosynthetic process","GO:0009165","false","2.471327311325863e-7","6.60706973129202","151","116","14","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA,CG11876,MUC"
"GO:BP","nucleoside phosphate biosynthetic process","GO:1901293","false","2.471327311325863e-7","6.60706973129202","151","116","14","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA,CG11876,MUC"
"GO:BP","nucleobase-containing small molecule metabolic process","GO:0055086","false","2.7183891422824786e-7","6.56568837311902","318","116","19","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,PGK,PGLYM78,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,GAPDH1,ATPSYNGAMMA,CG6330,GDH,CG11876,MUC"
"GO:BP","inorganic ion transmembrane transport","GO:0098660","false","0.000003000657418322934","5.522783584656696","367","116","19","11687","MT:ND5,CG6329,RFESP,MPCP2,ATPSYNB,BLW,LEVY,PORIN,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA,FWE,DIC1,CG1907"
"GO:BP","cellular metabolic process","GO:0044237","false","0.000026987967440110404","4.568829822475129","4999","116","79","11687","MT:ND2,MT:ND5,RFESP,ATPSYNB,COX4,SESB,BLW,LEVY,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,PGK,COX5B,PGLYM78,ATPSYNCF6,CYT-C-P,SUN,CG7630,ATPSYNO,ND-19,MDH2,COX7A,CG11752,ATPSYNG,ND-B22,ND-18,GAD1,CG14757,GAPDH1,COX5A,SDHD,CISD2,ATPSYNGAMMA,UQCR-Q,SDHC,ND-B16.6,ND-ACP,ND-13B,ND-15,UQCR-14,ST3,ND-30,ND-B17,CG6330,COMT,CG9650,NP15.6,ND-B14,ND-B14.5B,CG6878,CG7430,ND-B17.2,GDH,ND-24,CYPE,MRPL28,ILP2,SCRO,CG11876,ND-B15,MUC,HO,COX8,MRPL55,SFXN2,MPC1,CRZ,MIP,NFI,PKA-C3,MRPL27,CG13623,MRPL41,MRPL36,CG18428,CG5037,MRPS24,HR38"
"GO:BP","cellular process","GO:0009987","false","0.00004017233175660137","4.396072959415081","8551","116","108","11687","MT:ND2,MT:ND5,TSP42EJ,CG6329,RFESP,MPCP2,ATPSYNB,COX4,DSK,SESB,BLW,LEVY,COX6B,ATPSYNDELTA,PORIN,ATPSYNE,ATPSYND,ATPSYNF,PGK,SOSIE,COX5B,PGLYM78,ATPSYNCF6,CYT-C-P,SUN,CG7630,ATPSYNO,ND-19,MDH2,COX7A,CG11752,ATPSYNG,ND-B22,ND-18,LK,GAD1,CG14757,GAPDH1,COX5A,SDHD,CISD2,ATPSYNGAMMA,AP-2MU,SYNGR,RH7,UQCR-Q,SDHC,ND-B16.6,VMAT,QIL1,ND-ACP,ND-13B,ND-15,UQCR-14,ST3,ND-30,ND-B17,CG6330,COMT,CG9650,NP15.6,CCHL,MYO81F,FWE,ND-B14,ND-B14.5B,CG14274,GAMMASNAP1,CG6878,CG7430,MGE,ND-B17.2,GDH,ND-24,CYPE,MRPL28,ILP2,SCRO,CG11876,ND-B15,MUC,VELI,HO,PDF,COX8,NACHRALPHA4,CG34351,MRPL55,SFXN2,MPC1,CRZ,CG9132,CG15537,MIP,NFI,PKA-C3,MRPL27,DIC1,ILP5,CG13623,MRPL41,CG9399,MRPL36,CG18428,CG5037,CG1907,MRPS24,HR38"
"GO:BP","inorganic cation transmembrane transport","GO:0098662","false","0.00007422186778286197","4.129468120890175","314","116","16","11687","MT:ND5,CG6329,RFESP,ATPSYNB,BLW,LEVY,PORIN,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA,FWE"
"GO:BP","transmembrane transport","GO:0055085","false","0.0000926147530457916","4.0333198269677695","882","116","27","11687","MT:ND5,CG6329,RFESP,MPCP2,ATPSYNB,SESB,BLW,LEVY,PORIN,ATPSYNE,ATPSYND,ATPSYNF,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,ATPSYNGAMMA,VMAT,FWE,CG6878,MGE,NACHRALPHA4,SFXN2,MPC1,DIC1,CG9399,CG1907"
"GO:BP","organophosphate metabolic process","GO:0019637","false","0.00009909311882989465","4.003956502507305","456","116","19","11687","ATPSYNB,SESB,BLW,ATPSYNDELTA,ATPSYNE,ATPSYND,ATPSYNF,PGK,PGLYM78,ATPSYNCF6,SUN,ATPSYNO,ATPSYNG,GAPDH1,ATPSYNGAMMA,CG6330,GDH,CG11876,MUC"
