"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","monoatomic ion transmembrane transport","GO:0034220","false","0.000077577232744548","4.110265716166838","461","61","14","11687","MT:COIII,DAT,MT:ND5,CG32000,MT:ND4,NCKX30C,SUN,FWE,TTY,CG8177,MID1,SHAL,CA-ALPHA1T,RGK2"
"GO:BP","monoatomic cation transmembrane transport","GO:0098655","false","0.00012165185721741685","3.914881256456805","333","61","12","11687","MT:COIII,DAT,MT:ND5,CG32000,MT:ND4,NCKX30C,SUN,FWE,MID1,SHAL,CA-ALPHA1T,RGK2"
"GO:BP","oxidative phosphorylation","GO:0006119","true","0.00013664465990973157","3.8644073359219435","115","61","8","11687","MT:ND6,MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4,SUN,CYT-C-P"
"GO:BP","inorganic cation transmembrane transport","GO:0098662","false","0.0005809370906341226","3.235870894579903","314","61","11","11687","MT:COIII,DAT,MT:ND5,MT:ND4,NCKX30C,SUN,FWE,MID1,SHAL,CA-ALPHA1T,RGK2"
"GO:BP","monoatomic ion transport","GO:0006811","false","0.0006570671868285816","3.182390220429487","549","61","14","11687","MT:COIII,DAT,MT:ND5,CG32000,MT:ND4,NCKX30C,SUN,FWE,TTY,CG8177,MID1,SHAL,CA-ALPHA1T,RGK2"
"GO:BP","monoatomic cation transport","GO:0006812","false","0.0007832076706179025","3.1061230677693787","396","61","12","11687","MT:COIII,DAT,MT:ND5,CG32000,MT:ND4,NCKX30C,SUN,FWE,MID1,SHAL,CA-ALPHA1T,RGK2"
"GO:BP","ATP synthesis coupled electron transport","GO:0042773","false","0.0007898589175982327","3.1024504742542556","99","61","7","11687","MT:ND6,MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4,CYT-C-P"
"GO:BP","aerobic respiration","GO:0009060","false","0.0009517781598156248","3.0214642650556294","148","61","8","11687","MT:ND6,MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4,SUN,CYT-C-P"
"GO:BP","respiratory electron transport chain","GO:0022904","false","0.0012567961559923515","2.900735156289107","106","61","7","11687","MT:ND6,MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4,CYT-C-P"
"GO:BP","cellular respiration","GO:0045333","false","0.00179890772216371","2.744991113910124","161","61","8","11687","MT:ND6,MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4,SUN,CYT-C-P"
"GO:BP","electron transport chain","GO:0022900","false","0.0021785177294217886","2.661838901296867","115","61","7","11687","MT:ND6,MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4,CYT-C-P"
"GO:BP","G protein-coupled receptor signaling pathway","GO:0007186","true","0.0037203825564385835","2.42941240054605","238","61","9","11687","ASTA,DOP2R,NPLP3,SUN,FZ,CG44153,GABA-B-R3,MACHR-B,DOP1R2"
"GO:BP","energy derivation by oxidation of organic compounds","GO:0015980","false","0.006940075504748593","2.1586358046002903","193","61","8","11687","MT:ND6,MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4,SUN,CYT-C-P"
"GO:BP","aerobic electron transport chain","GO:0019646","false","0.007255305026159834","2.1393443243160664","90","61","6","11687","MT:ND6,MT:ND3,MT:ND2,MT:COIII,MT:ND5,CYT-C-P"
"GO:BP","transmembrane transport","GO:0055085","false","0.008055855383426265","2.0938883387235174","882","61","16","11687","MT:COIII,DAT,MT:ND5,CG32000,MT:ND4,MPCP2,NCKX30C,SUN,FWE,TTY,CG8177,MID1,SHAL,CA-ALPHA1T,CG2316,RGK2"
"GO:BP","mitochondrial ATP synthesis coupled electron transport","GO:0042775","false","0.01187608868804145","1.9253265678473643","98","61","6","11687","MT:ND6,MT:ND3,MT:ND2,MT:COIII,MT:ND5,CYT-C-P"
"GO:BP","synaptic transmission, dopaminergic","GO:0001963","true","0.0164782941608833","1.783087748637684","10","61","3","11687","DOP2R,DAT,DOP1R2"
"GO:BP","calcium ion transmembrane transport","GO:0070588","false","0.020558879173778532","1.6870005658397826","64","61","5","11687","NCKX30C,FWE,MID1,CA-ALPHA1T,RGK2"
"GO:BP","generation of precursor metabolites and energy","GO:0006091","false","0.04143406611381834","1.3826424453127657","247","61","8","11687","MT:ND6,MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4,SUN,CYT-C-P"
"GO:CC","plasma membrane","GO:0005886","true","0.000009884567200216595","5.005042341694026","1754","67","28","12059","TM4SF,DOP2R,DAT,PROS,CG13375,AP-2MU,NCKX30C,CG32432,RAB3-GEF,FWE,BEAT-IB,FIFE,TTY,EPAC,CG8177,TYN,MID1,SHAL,CA-ALPHA1T,FZ,CG44153,GABA-B-R3,CG34353,NIMC4,KUG,MACHR-B,RGK2,DOP1R2"
"GO:CC","membrane","GO:0016020","false","0.00001947022178967895","4.710629101305592","4429","67","46","12059","MT:ND6,MT:ND3,TM4SF,MT:ND2,MT:COIII,DOP2R,DAT,MT:ND5,CG32000,CG7582,PROS,MT:ND4,MPCP2,CG13375,AP-2MU,NCKX30C,SUN,CG32432,CYT-C-P,RAB3-GEF,FWE,BEAT-IB,FIFE,CG42402,TTY,EPAC,CG8177,CG43778,CG15522,TYN,MID1,SHAL,CA-ALPHA1T,LARP,FZ,CG2316,CG44153,GABA-B-R3,CG34353,NIMC4,KUG,CG34371,MACHR-B,RGK2,CG42784,DOP1R2"
"GO:CC","cell periphery","GO:0071944","false","0.00021002184907005777","3.6777355222329104","2153","67","29","12059","TM4SF,DOP2R,DAT,PROS,CG13375,AP-2MU,NCKX30C,CG32432,RAB3-GEF,FWE,BEAT-IB,FIFE,TTY,EPAC,CG8177,TYN,MID1,SHAL,CA-ALPHA1T,FZ,CG44153,GABA-B-R3,CG34353,NIMC4,KUG,MACHR-B,RGK2,DOP1R2,GLT"
"GO:CC","transmembrane transporter complex","GO:1902495","true","0.0008620774512623309","3.0644537142857287","172","67","8","12059","MT:ND6,MT:ND3,MT:ND2,MT:ND5,MT:ND4,TTY,SHAL,CA-ALPHA1T"
"GO:CC","transporter complex","GO:1990351","false","0.00153571047279968","2.8136906540425213","186","67","8","12059","MT:ND6,MT:ND3,MT:ND2,MT:ND5,MT:ND4,TTY,SHAL,CA-ALPHA1T"
"GO:CC","mitochondrial respiratory chain complex I","GO:0005747","false","0.0016302701664559405","2.7877404188608095","51","67","5","12059","MT:ND6,MT:ND3,MT:ND2,MT:ND5,MT:ND4"
"GO:CC","respiratory chain complex I","GO:0045271","false","0.0016302701664559405","2.7877404188608095","51","67","5","12059","MT:ND6,MT:ND3,MT:ND2,MT:ND5,MT:ND4"
"GO:CC","NADH dehydrogenase complex","GO:0030964","false","0.0016302701664559405","2.7877404188608095","51","67","5","12059","MT:ND6,MT:ND3,MT:ND2,MT:ND5,MT:ND4"
"GO:CC","respirasome","GO:0070469","false","0.002415895068342884","2.616921932728603","94","67","6","12059","MT:ND6,MT:ND3,MT:ND2,MT:ND5,MT:ND4,CYT-C-P"
"GO:CC","mitochondrial envelope","GO:0005740","true","0.016656388024382074","1.7784191704653178","415","67","10","12059","MT:ND6,MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4,MPCP2,SUN,CYT-C-P,LARP"
"GO:CC","mitochondrial respirasome","GO:0005746","false","0.025812574158837226","1.588168683281266","90","67","5","12059","MT:ND6,MT:ND3,MT:ND2,MT:ND5,MT:ND4"
"GO:CC","respiratory chain complex","GO:0098803","false","0.02863719009098633","1.5430695976716966","92","67","5","12059","MT:ND6,MT:ND3,MT:ND2,MT:ND5,MT:ND4"
"GO:CC","oxidoreductase complex","GO:1990204","false","0.03673536975585345","1.4349155844539143","97","67","5","12059","MT:ND6,MT:ND3,MT:ND2,MT:ND5,MT:ND4"
"GO:CC","mitochondrial inner membrane","GO:0005743","false","0.037681425266457715","1.4238726787652698","292","67","8","12059","MT:ND6,MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4,MPCP2,SUN"
"GO:CC","inner mitochondrial membrane protein complex","GO:0098800","false","0.04263986719776264","1.3701841565933202","157","67","6","12059","MT:ND6,MT:ND3,MT:ND2,MT:ND5,MT:ND4,SUN"
"GO:CC","membrane protein complex","GO:0098796","false","0.04966759812826439","1.3039268415119778","568","67","11","12059","MT:ND6,MT:ND3,MT:ND2,MT:ND5,MT:ND4,AP-2MU,SUN,TTY,SHAL,CA-ALPHA1T,GABA-B-R3"
"KEGG","Oxidative phosphorylation","KEGG:00190","false","0.00001472262585236905","4.832014724543984","146","20","8","3541","MT:ND6,MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4,SUN,CYT-C-P"
"KEGG","Neuroactive ligand-receptor interaction","KEGG:04080","false","0.011640328573549227","1.9340347606083526","67","20","4","3541","DOP2R,GABA-B-R3,MACHR-B,DOP1R2"
"WP","Biogenic amine synthesis","WP:WP125","false","0.0007960677789797423","3.09904995389081","9","2","2","380","PLE,GAD1"
"TF","Factor: CF1A; motif: BWKAATNAATTNAWAN; match class: 1","TF:M01098_1","false","0.013287426305158286","1.8765591311498777","198","70","7","13981","MT:COIII,MT:ND5,MT:ND4,CYT-C-P,TAPAS,FZ,CG2316"
"HP","Multiple glomerular cysts","HP:0100611","false","0.000045460485555334636","4.342365929964406","7","19","4","3220","MT:ND3,MT:ND2,MT:ND5,MT:ND4"
"HP","Leber optic atrophy","HP:0001112","false","0.00016243826295228567","3.7893116633230415","9","19","4","3220","MT:ND2,MT:COIII,MT:ND5,MT:ND4"
"HP","Cardiac conduction abnormality","HP:0031546","false","0.000309966671995167","3.5086849995421927","124","19","8","3220","MT:ND3,MT:ND2,MT:COIII,MT:ND5,CG32000,MT:ND4,CG8177,SHAL"
"HP","Mitochondrial inheritance","HP:0001427","false","0.0012665676244805238","2.897371617437044","14","19","4","3220","MT:ND2,MT:COIII,MT:ND5,MT:ND4"
"HP","Retinal arterial tortuosity","HP:0000631","false","0.0017206865516468418","2.7642982355924426","15","19","4","3220","MT:ND2,MT:COIII,MT:ND5,MT:ND4"
"HP","Central retinal vessel vascular tortuosity","HP:0007768","false","0.0017206865516468418","2.7642982355924426","15","19","4","3220","MT:ND2,MT:COIII,MT:ND5,MT:ND4"
"HP","Postural tremor","HP:0002174","false","0.0020209022560909477","2.6944546912679193","107","19","7","3220","PLE,MT:ND2,MT:COIII,MT:ND5,CG32000,MT:ND4,SHAL"
"HP","Abnormality of Krebs cycle metabolism","HP:0000816","false","0.0022856785086127376","2.640984855198063","16","19","4","3220","MT:ND3,MT:ND2,MT:ND5,MT:ND4"
"HP","Centrocecal scotoma","HP:0000576","false","0.0022856785086127376","2.640984855198063","16","19","4","3220","MT:ND2,MT:COIII,MT:ND5,MT:ND4"
"HP","Blurred vision","HP:0000622","false","0.003116215447452542","2.506372523911801","39","19","5","3220","MT:ND2,MT:COIII,MT:ND5,CG32000,MT:ND4"
"HP","Bulbar signs","HP:0002483","false","0.004026479653229034","2.3950744911605724","41","19","5","3220","MT:ND3,MT:ND2,MT:ND5,CG32000,MT:ND4"
"HP","Abnormal mitochondria in muscle tissue","HP:0008316","false","0.004553916481745404","2.3416149385539273","42","19","5","3220","MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4"
"HP","Ragged-red muscle fibers","HP:0003200","false","0.005134304886136485","2.2895183455525383","43","19","5","3220","MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4"
"HP","Episodic respiratory distress","HP:0004885","false","0.007376981248605077","2.1321213204643117","21","19","4","3220","MT:ND3,MT:ND2,MT:ND5,MT:ND4"
"HP","Low plasma citrulline","HP:0003572","false","0.008982609518791198","2.0465974790365635","22","19","4","3220","MT:ND3,MT:ND2,MT:ND5,MT:ND4"
"HP","Mixed demyelinating and axonal polyneuropathy","HP:0007327","false","0.009106346131914616","2.040655846195235","7","19","3","3220","MT:COIII,MT:ND5,MT:ND4"
"HP","Focal T2 hyperintense basal ganglia lesion","HP:0007183","false","0.012951046069613217","1.8876951517438894","24","19","4","3220","MT:ND3,MT:ND2,MT:ND5,MT:ND4"
"HP","Segmental peripheral demyelination/remyelination","HP:0003481","false","0.012951046069613217","1.8876951517438894","24","19","4","3220","MT:ND3,MT:ND2,MT:ND5,MT:ND4"
"HP","Hypothermia","HP:0002045","false","0.013204409755191396","1.8792810072395287","91","19","6","3220","MT:ND3,MT:ND2,MT:ND5,CG32000,MT:ND4,GLT"
"HP","Polyneuropathy","HP:0001271","false","0.013413143591753107","1.872469426133828","52","19","5","3220","MT:ND2,MT:COIII,MT:ND5,MT:ND4,CG2316"
"HP","Mitochondrial myopathy","HP:0003737","false","0.017757526751810367","1.750617522388422","55","19","5","3220","MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4"
"HP","Arterial tortuosity","HP:0005116","false","0.019427136714187672","1.7115912035619139","56","19","5","3220","MT:ND2,MT:COIII,MT:ND5,CG32000,MT:ND4"
"HP","Proximal tubulopathy","HP:0000114","false","0.019427136714187672","1.7115912035619139","56","19","5","3220","MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4"
"HP","Concentric hypertrophic cardiomyopathy","HP:0005157","false","0.021692488136818944","1.66369063138292","9","19","3","3220","MT:COIII,MT:ND5,MT:ND4"
"HP","Episodic vomiting","HP:0002572","false","0.02313388741866255","1.6357513822481278","58","19","5","3220","MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4"
"HP","Retinal telangiectasia","HP:0007763","false","0.024583895878969964","1.609349292130321","28","19","4","3220","MT:ND2,MT:COIII,MT:ND5,MT:ND4"
"HP","Vascular tortuosity","HP:0004948","false","0.02518341296714906","1.5988854127366607","59","19","5","3220","MT:ND2,MT:COIII,MT:ND5,CG32000,MT:ND4"
"HP","Abnormal circulating citrulline concentration","HP:0011965","false","0.028410654374833793","1.5465187631758133","29","19","4","3220","MT:ND3,MT:ND2,MT:ND5,MT:ND4"
"HP","Ventricular preexcitation","HP:0004309","false","0.028410654374833793","1.5465187631758133","29","19","4","3220","MT:ND2,MT:COIII,MT:ND5,MT:ND4"
"HP","Widened cerebral subarachnoid space","HP:0012766","false","0.030873674595911012","1.5104116775553558","10","19","3","3220","MT:COIII,MT:ND5,MT:ND4"
"HP","Distal peripheral sensory neuropathy","HP:0007067","false","0.04229295401582526","1.3737319798337613","11","19","3","3220","MT:COIII,MT:ND5,MT:ND4"
"HP","Fluctuations in consciousness","HP:0007159","false","0.04229295401582526","1.3737319798337613","11","19","3","3220","MT:COIII,MT:ND5,MT:ND4"
"HP","Slow decrease in visual acuity","HP:0007924","false","0.042533946816502105","1.3712643162961138","32","19","4","3220","MT:ND2,MT:COIII,MT:ND5,MT:ND4"
"HP","Sensorimotor neuropathy","HP:0007141","false","0.04870036322287879","1.3124677996661933","114","19","6","3220","MT:ND3,MT:ND2,MT:COIII,MT:ND5,MT:ND4,CG2316"
