"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","neuropeptide receptor binding","GO:0071855","true","0.007334087058708723","2.134653939086025","15","132","4","11911","ASTA,PROC,CRZ,FMRFA"
"GO:MF","oxidoreductase activity, acting on NAD(P)H","GO:0016651","false","0.011745931644542764","1.930112530862742","33","132","5","11911","MT:ND2,MT:ND5,ND-23,ND-20,ND-30"
"GO:MF","oxidoreduction-driven active transmembrane transporter activity","GO:0015453","false","0.013649337616431381","1.864888423825331","34","132","5","11911","MT:ND2,MT:ND5,ND-23,ND-20,ND-30"
"GO:MF","transporter activity","GO:0005215","true","0.02747423413028389","1.5610744050965544","862","132","23","11911","MT:ND2,MPCP2,ATPSYNB,CPX,BLW,MT:ND5,KCC,SESB,ATPSYNO,PORIN,ATPSYNF,ND-23,ATPSYND,ND-20,ND-30,ATPSYNG,SUN,ATPSYNCF6,TIM8,SFXN2,GC1,ORT,TADR"
"GO:MF","transmembrane transporter activity","GO:0022857","false","0.029512563958826742","1.5299930587209956","807","132","22","11911","MT:ND2,MPCP2,ATPSYNB,CPX,BLW,MT:ND5,KCC,SESB,ATPSYNO,PORIN,ATPSYNF,ND-23,ATPSYND,ND-20,ND-30,ATPSYNG,SUN,ATPSYNCF6,SFXN2,GC1,ORT,TADR"
"GO:MF","signaling receptor binding","GO:0005102","false","0.02999186806006967","1.5229964831263072","284","132","12","11911","ASTA,NPLP2,PROC,SUN,CRZ,HR38,CCHA1,ILP2,FMRFA,ILP3,NPLP3,ILP5"
"GO:BP","oxidative phosphorylation","GO:0006119","true","5.905947563285425e-44","43.2287104132932","115","158","40","11687","MT:ND2,MT:ND5,CYT-C-P,ATPSYNO,COX5A,COX4,ATPSYNF,ND-19,ND-23,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,ND-13A,ND-B14,COX7A,ND-B22,SUN,ND-B14.5A,ND-13B,ND-18,ND-B18,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,UQCR-14,COX7C,CG14757,ND-B14.5B,COX8,UQCR-Q,CG5010,UQCR-6.4,CG11035"
"GO:BP","aerobic respiration","GO:0009060","false","1.2310468168022735e-43","42.90972543050307","148","158","43","11687","MT:ND2,MT:ND5,CYT-C-P,ATPSYNO,COX5A,COX4,ATPSYNF,ND-19,ND-23,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,MDH2,ND-13A,ND-B14,COX7A,ND-B22,SUN,CG5028,ND-B14.5A,ND-13B,ND-18,ND-B18,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,UQCR-14,COX7C,CG14757,ND-B14.5B,COX8,UQCR-Q,CG5010,UQCR-6.4,CG11035,IRP-1B"
"GO:BP","cellular respiration","GO:0045333","false","2.0059197540401473e-43","42.69768644473267","161","158","44","11687","MT:ND2,MT:ND5,CYT-C-P,ATPSYNO,COX5A,COX4,ATPSYNF,ND-19,ND-23,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,MDH2,ND-13A,ND-B14,COX7A,ND-B22,SUN,CG5028,ND-B14.5A,ND-13B,ND-18,ND-B18,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,UQCR-14,GC1,COX7C,CG14757,ND-B14.5B,COX8,UQCR-Q,CG5010,UQCR-6.4,CG11035,IRP-1B"
"GO:BP","energy derivation by oxidation of organic compounds","GO:0015980","false","4.579647474171099e-41","40.33916795123513","193","158","45","11687","MT:ND2,MT:ND5,CYT-C-P,ATPSYNO,COX5A,COX4,ATPSYNF,ND-19,ND-23,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,MDH2,ND-13A,ND-B14,COX7A,ND-B22,SUN,CG5028,ND-B14.5A,ND-13B,ND-18,ND-B18,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,UQCR-14,GC1,COX7C,CG14757,ND-B14.5B,COX8,ILP2,UQCR-Q,CG5010,UQCR-6.4,CG11035,IRP-1B"
"GO:BP","electron transport chain","GO:0022900","false","1.4490153051414545e-40","39.83892702729392","115","158","38","11687","MT:ND2,BLW,MT:ND5,CYT-C-P,COX5A,COX4,ND-19,ND-23,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,ND-13A,ND-B14,COX7A,ND-B22,ND-B14.5A,ND-13B,ND-18,ND-B18,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,UQCR-14,GC1,COX7C,CG14757,ND-B14.5B,COX8,UQCR-Q,CG5010,UQCR-6.4"
"GO:BP","respiratory electron transport chain","GO:0022904","false","1.901555587463361e-40","39.72089097449866","106","158","37","11687","MT:ND2,MT:ND5,CYT-C-P,COX5A,COX4,ND-19,ND-23,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,ND-13A,ND-B14,COX7A,ND-B22,ND-B14.5A,ND-13B,ND-18,ND-B18,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,UQCR-14,GC1,COX7C,CG14757,ND-B14.5B,COX8,UQCR-Q,CG5010,UQCR-6.4"
"GO:BP","mitochondrial ATP synthesis coupled electron transport","GO:0042775","false","3.2122561765240195e-40","39.49318982714979","98","158","36","11687","MT:ND2,MT:ND5,CYT-C-P,COX5A,COX4,ND-19,ND-23,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,ND-13A,ND-B14,COX7A,ND-B22,ND-B14.5A,ND-13B,ND-18,ND-B18,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,UQCR-14,COX7C,CG14757,ND-B14.5B,COX8,UQCR-Q,CG5010,UQCR-6.4"
"GO:BP","aerobic electron transport chain","GO:0019646","false","4.579922917133398e-40","39.33914183137284","90","158","35","11687","MT:ND2,MT:ND5,CYT-C-P,COX5A,COX4,ND-19,ND-23,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,ND-13A,ND-B14,COX7A,ND-B22,ND-B14.5A,ND-13B,ND-18,ND-B18,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,UQCR-14,COX7C,CG14757,ND-B14.5B,COX8,UQCR-Q,UQCR-6.4"
"GO:BP","ATP synthesis coupled electron transport","GO:0042773","false","4.996159788823477e-40","39.30136368032701","99","158","36","11687","MT:ND2,MT:ND5,CYT-C-P,COX5A,COX4,ND-19,ND-23,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,ND-13A,ND-B14,COX7A,ND-B22,ND-B14.5A,ND-13B,ND-18,ND-B18,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,UQCR-14,COX7C,CG14757,ND-B14.5B,COX8,UQCR-Q,CG5010,UQCR-6.4"
"GO:BP","generation of precursor metabolites and energy","GO:0006091","false","1.2235475580913259e-38","37.91237914538434","247","158","47","11687","MT:ND2,BLW,MT:ND5,CYT-C-P,ATPSYNO,COX5A,COX4,ATPSYNF,ND-19,ND-23,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,MDH2,ND-13A,ND-B14,COX7A,ND-B22,SUN,CG5028,ND-B14.5A,ND-13B,ND-18,ND-B18,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,UQCR-14,GC1,COX7C,CG14757,ND-B14.5B,COX8,ILP2,UQCR-Q,CG5010,ND-MLRQ,UQCR-6.4,CG11035,IRP-1B"
"GO:BP","mitochondrial electron transport, NADH to ubiquinone","GO:0006120","false","9.022469372359969e-23","22.04467458352034","47","158","20","11687","MT:ND2,MT:ND5,ND-19,ND-23,ND-20,NP15.6,ND-42,ND-30,CG11752,ND-13A,ND-B14,ND-B22,ND-B14.5A,ND-13B,ND-18,ND-B18,ND-B15,ND-15,ND-B17.2,ND-B14.5B"
"GO:BP","mitochondrion organization","GO:0007005","true","8.943596077077735e-14","13.048487823216318","236","158","26","11687","SESB,PORIN,COX6B,ND-19,ND-23,ND-20,ND-B14,COX7A,ND-B22,ND-18,ND-B18,CG9065,ND-B15,ND-15,ND-B17.2,MGE,TIM8,CG8004,CG14757,ND-B14.5B,CG6878,CG11722,L(3)87DF,MITOFILIN,CG5010,CG9921"
"GO:BP","mitochondrial respiratory chain complex assembly","GO:0033108","false","7.949545097251021e-13","12.09965772258959","70","158","16","11687","COX6B,ND-19,ND-23,ND-20,ND-B14,ND-B22,ND-18,ND-B18,CG9065,ND-B15,ND-15,ND-B17.2,CG14757,ND-B14.5B,CG11722,L(3)87DF"
"GO:BP","mitochondrial respiratory chain complex I assembly","GO:0032981","false","3.5263752065998826e-11","10.452671480611103","37","158","12","11687","ND-19,ND-23,ND-20,ND-B14,ND-B22,ND-18,ND-B18,ND-B15,ND-15,ND-B17.2,ND-B14.5B,CG11722"
"GO:BP","NADH dehydrogenase complex assembly","GO:0010257","false","3.5263752065998826e-11","10.452671480611103","37","158","12","11687","ND-19,ND-23,ND-20,ND-B14,ND-B22,ND-18,ND-B18,ND-B15,ND-15,ND-B17.2,ND-B14.5B,CG11722"
"GO:BP","ATP biosynthetic process","GO:0006754","true","3.800350276941938e-9","8.420176372769445","30","158","10","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,ATPSYNG,SUN,ATPSYNCF6,CG11035"
"GO:BP","mitochondrial electron transport, cytochrome c to oxygen","GO:0006123","false","5.350676925743043e-9","8.27159127096611","22","158","9","11687","CYT-C-P,COX5A,COX4,LEVY,COX7A,CG7630,COX5B,COX7C,COX8"
"GO:BP","purine ribonucleoside triphosphate biosynthetic process","GO:0009206","false","1.5835204389958442e-8","7.80037632668056","34","158","10","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,ATPSYNG,SUN,ATPSYNCF6,CG11035"
"GO:BP","purine nucleoside triphosphate biosynthetic process","GO:0009145","false","1.5835204389958442e-8","7.80037632668056","34","158","10","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,ATPSYNG,SUN,ATPSYNCF6,CG11035"
"GO:BP","proton motive force-driven ATP synthesis","GO:0015986","false","3.2093816872665465e-8","7.493578629798792","26","158","9","11687","ATPSYNB,BLW,ATPSYNO,ATPSYNF,ATPSYND,ATPSYNG,SUN,ATPSYNCF6,CG11035"
"GO:BP","ribonucleoside triphosphate biosynthetic process","GO:0009201","false","7.24534969078828e-8","7.139940648824311","39","158","10","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,ATPSYNG,SUN,ATPSYNCF6,CG11035"
"GO:BP","nucleoside triphosphate biosynthetic process","GO:0009142","false","2.0861952609695518e-7","6.680645045481421","43","158","10","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,ATPSYNG,SUN,ATPSYNCF6,CG11035"
"GO:BP","proton transmembrane transport","GO:1902600","true","0.0000014341885334985026","5.843393754054517","85","158","12","11687","ATPSYNB,BLW,MT:ND5,ATPSYNO,ATPSYNF,ATPSYND,ND-20,LEVY,ATPSYNG,SUN,ATPSYNCF6,ND-MLRQ"
"GO:BP","ATP metabolic process","GO:0046034","false","0.000015098235250131316","4.821073812039251","65","158","10","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,ATPSYNG,SUN,ATPSYNCF6,CG11035"
"GO:BP","cellular metabolic process","GO:0044237","false","0.000024347478779804474","4.61354600400617","4999","158","102","11687","ASTA,MT:ND2,ATPSYNB,BLW,CG9650,MT:ND5,SESB,CYT-C-P,SCRO,ATPSYNO,TOY,CG17698,COX5A,COX4,ATPSYNF,ND-19,ND-ACP,ND-23,ATPSYND,CG11876,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG2680,CG11752,MDH2,ST3,ND-13A,ND-B14,COX7A,ATPSYNG,ND-B22,CISD2,SUN,CG5028,CG18428,ATPSYNCF6,PUR-ALPHA,ND-B14.5A,ND-13B,ND-18,ND-B18,SOD2,ND-B15,ND-15,CG7630,SDHD,CRZ,COX5B,ND-B17.2,HR38,MUC,MRPL27,SFXN2,ALAS,CG7430,UQCR-14,GC1,CG13650,HBN,AP,CG13623,COX7C,MRPL55,CG14757,PPL,ND-B14.5B,ACJ6,COX8,HO,CG6878,CG15916,ROH,ILP2,UQCR-Q,CG17029,CG5708,CG5010,HSP67BA,MRPL28,MRPS14,ND-MLRQ,HSEPI,CG8578,ROE1,OLI,UQCR-6.4,MRPL44,MRPL54,ZC3H3,CG18643,CG1969,CG11035,MED21,CG13404,CG32708,HSP67BC,IRP-1B,GSTE13"
"GO:BP","purine ribonucleotide biosynthetic process","GO:0009152","false","0.000028678828041160357","4.5424386000633925","110","158","12","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,CG11876,ATPSYNG,SUN,ATPSYNCF6,MUC,CG11035"
"GO:BP","purine ribonucleoside triphosphate metabolic process","GO:0009205","false","0.0000315773873620797","4.500623805333741","70","158","10","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,ATPSYNG,SUN,ATPSYNCF6,CG11035"
"GO:BP","purine nucleoside triphosphate metabolic process","GO:0009144","false","0.000036331141258167864","4.439720959573566","71","158","10","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,ATPSYNG,SUN,ATPSYNCF6,CG11035"
"GO:BP","ribonucleoside triphosphate metabolic process","GO:0009199","false","0.00006227313162148688","4.205699293717603","75","158","10","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,ATPSYNG,SUN,ATPSYNCF6,CG11035"
"GO:BP","ribonucleotide biosynthetic process","GO:0009260","false","0.00010084199414945531","3.9963585747415116","123","158","12","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,CG11876,ATPSYNG,SUN,ATPSYNCF6,MUC,CG11035"
"GO:BP","purine nucleotide biosynthetic process","GO:0006164","false","0.00011035729740480643","3.957198943717963","124","158","12","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,CG11876,ATPSYNG,SUN,ATPSYNCF6,MUC,CG11035"
"GO:BP","nucleoside triphosphate metabolic process","GO:0009141","false","0.00011673985564350079","3.932780848059179","80","158","10","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,ATPSYNG,SUN,ATPSYNCF6,CG11035"
"GO:BP","ribose phosphate biosynthetic process","GO:0046390","false","0.0001206670288116097","3.9184113807833385","125","158","12","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,CG11876,ATPSYNG,SUN,ATPSYNCF6,MUC,CG11035"
"GO:BP","cellular process","GO:0009987","false","0.00016274353677599705","3.788496250060887","8551","158","142","11687","ASTA,NPLP2,MT:ND2,SOSIE,CG14274,MPCP2,ATPSYNB,CPX,BLW,CG9650,TSP42EJ,MT:ND5,KCC,AP-2MU,SESB,CYT-C-P,SCRO,ATPSYNO,TOY,CG17698,COX5A,COX4,PORIN,ATPSYNF,COX6B,ND-19,ND-ACP,ND-23,ATPSYND,CG11876,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG2680,CG11752,PROC,MDH2,ST3,ND-13A,ND-B14,COX7A,ATPSYNG,ND-B22,CISD2,SUN,CG5028,SYNGR,CG18428,ATPSYNCF6,PUR-ALPHA,ND-B14.5A,ND-13B,ND-18,VELI,ND-B18,ROP,SOD2,CG9065,CG15456,ND-B15,ND-15,CG7630,SDHD,CRZ,COX5B,ND-B17.2,HR38,MGE,NCA,TIM8,MUC,MRPL27,SFXN2,ALAS,CG7430,UQCR-14,GC1,CG8004,CG13650,HBN,CG15309,AP,CG13623,COX7C,MRPL55,CG14757,PPL,ND-B14.5B,ACJ6,ORCOKININ,COX8,CCHA1,HO,CG6878,CG15916,ROH,ILP2,UQCR-Q,CG11722,L(3)87DF,MITOFILIN,ORT,DREP3,CG17029,CG14806,CG34351,CG5708,CG5010,HSP67BA,CG10257,P32,CG9921,MRPL28,MRPS14,FMRFA,TADR,MYO81F,ND-MLRQ,HSEPI,CG8578,ROE1,OLI,ILP3,UQCR-6.4,MRPL44,MRPL54,ZC3H3,DIP-BETA,NPLP3,CG18643,CG1969,CG11035,MED21,ILP5,CG13404,CG32708,HSP67BC,IRP-1B,GSTE13"
"GO:BP","purine-containing compound biosynthetic process","GO:0072522","false","0.00030575199296159906","3.514630703451434","136","158","12","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,CG11876,ATPSYNG,SUN,ATPSYNCF6,MUC,CG11035"
"GO:BP","mitochondrial electron transport, ubiquinol to cytochrome c","GO:0006122","false","0.0008011811256704741","3.0962692904240368","14","158","5","11687","CYT-C-P,UQCR-C2,UQCR-14,UQCR-Q,UQCR-6.4"
"GO:BP","mitochondrial transport","GO:0006839","true","0.0008867052024720691","3.052220743437502","99","158","10","11687","MPCP2,SESB,PORIN,CISD2,MGE,TIM8,SFXN2,GC1,CG6878,ROE1"
"GO:BP","nucleoside phosphate biosynthetic process","GO:1901293","false","0.0009486486131050877","3.022894623873131","151","158","12","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,CG11876,ATPSYNG,SUN,ATPSYNCF6,MUC,CG11035"
"GO:BP","nucleotide biosynthetic process","GO:0009165","false","0.0009486486131050877","3.022894623873131","151","158","12","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,CG11876,ATPSYNG,SUN,ATPSYNCF6,MUC,CG11035"
"GO:BP","proton motive force-driven mitochondrial ATP synthesis","GO:0042776","false","0.0022482510462518723","2.648155195810062","8","158","4","11687","ATPSYNO,ATPSYNF,SUN,CG11035"
"GO:BP","mitochondrial transmembrane transport","GO:1990542","false","0.00929137263765673","2.0319201218595344","77","158","8","11687","MPCP2,SESB,PORIN,MGE,SFXN2,GC1,CG6878,ROE1"
"GO:BP","purine ribonucleotide metabolic process","GO:0009150","false","0.0128908433033357","1.8897186706989282","194","158","12","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,CG11876,ATPSYNG,SUN,ATPSYNCF6,MUC,CG11035"
"GO:BP","negative regulation of entry into reproductive diapause","GO:0061964","true","0.024758810727975075","1.606270220180289","5","158","3","11687","ILP2,ILP3,ILP5"
"GO:BP","ribonucleotide metabolic process","GO:0009259","false","0.025894448163119","1.5867933398021408","208","158","12","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,CG11876,ATPSYNG,SUN,ATPSYNCF6,MUC,CG11035"
"GO:BP","ribose phosphate metabolic process","GO:0019693","false","0.03589993067049817","1.4449063901249999","215","158","12","11687","ATPSYNB,BLW,SESB,ATPSYNO,ATPSYNF,ATPSYND,CG11876,ATPSYNG,SUN,ATPSYNCF6,MUC,CG11035"
"GO:BP","inorganic ion transmembrane transport","GO:0098660","true","0.03804517679588197","1.4197003933929064","367","158","16","11687","MPCP2,ATPSYNB,BLW,MT:ND5,KCC,ATPSYNO,PORIN,ATPSYNF,ATPSYND,ND-20,LEVY,ATPSYNG,SUN,ATPSYNCF6,ORT,ND-MLRQ"
"GO:CC","mitochondrial protein-containing complex","GO:0098798","true","1.1292039507409324e-54","53.94722761105825","277","157","59","12059","MT:ND2,ATPSYNB,BLW,MT:ND5,ATPSYNO,COX5A,COX4,ATPSYNF,COX6B,ND-19,ND-23,ATPSYND,CG11876,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,ND-13A,ND-B14,COX7A,ATPSYNG,ND-B22,SUN,CG5028,ATPSYNCF6,ND-B14.5A,ND-13B,ND-18,ND-B18,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,MGE,TIM8,MUC,MRPL27,CG7430,UQCR-14,CG8004,COX7C,MRPL55,ND-B14.5B,COX8,CG6878,UQCR-Q,MITOFILIN,MRPL28,MRPS14,ND-MLRQ,ROE1,UQCR-6.4,MRPL44,MRPL54"
"GO:CC","inner mitochondrial membrane protein complex","GO:0098800","false","1.4332365759423675e-48","47.84368211724661","157","157","46","12059","MT:ND2,ATPSYNB,BLW,MT:ND5,ATPSYNO,COX5A,COX4,ATPSYNF,COX6B,ND-19,ND-23,ATPSYND,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,ND-13A,ND-B14,COX7A,ATPSYNG,ND-B22,SUN,ATPSYNCF6,ND-B14.5A,ND-13B,ND-18,ND-B18,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,UQCR-14,COX7C,ND-B14.5B,COX8,CG6878,UQCR-Q,MITOFILIN,ND-MLRQ,ROE1,UQCR-6.4"
"GO:CC","mitochondrial inner membrane","GO:0005743","false","1.397169502451029e-44","43.854750902752244","292","157","53","12059","MT:ND2,MPCP2,ATPSYNB,BLW,MT:ND5,SESB,ATPSYNO,COX5A,COX4,ATPSYNF,COX6B,ND-19,ND-23,ATPSYND,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,ND-13A,ND-B14,COX7A,ATPSYNG,ND-B22,SUN,ATPSYNCF6,ND-B14.5A,ND-13B,ND-18,ND-B18,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,TIM8,SFXN2,UQCR-14,GC1,COX7C,ND-B14.5B,COX8,CG6878,UQCR-Q,L(3)87DF,MITOFILIN,CG14806,ND-MLRQ,ROE1,UQCR-6.4"
"GO:CC","mitochondrion","GO:0005739","false","5.129707609263086e-44","43.289907388748325","962","157","80","12059","MT:ND2,MPCP2,ATPSYNB,BLW,MT:ND5,SESB,CYT-C-P,ATPSYNO,COX5A,COX4,PORIN,ATPSYNF,COX6B,ND-19,ND-23,ATPSYND,CG11876,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,MDH2,ND-13A,ND-B14,COX7A,ATPSYNG,ND-B22,CISD2,SUN,CG5028,ATPSYNCF6,ND-B14.5A,ND-13B,ND-18,ND-B18,CG9065,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,MGE,TIM8,MUC,MRPL27,SFXN2,ALAS,CG7430,UQCR-14,GC1,CG8004,CG13623,COX7C,MRPL55,CG14757,PPL,ND-B14.5B,COX8,CG6878,UQCR-Q,CG11722,L(3)87DF,MITOFILIN,CG14806,CG5010,P32,CG9921,MRPL28,MRPS14,ND-MLRQ,ROE1,UQCR-6.4,MRPL44,MRPL54,CG11035,IRP-1B"
"GO:CC","mitochondrial envelope","GO:0005740","false","8.509460981751131e-44","43.07009794873622","415","157","59","12059","MT:ND2,MPCP2,ATPSYNB,BLW,MT:ND5,SESB,CYT-C-P,ATPSYNO,COX5A,COX4,PORIN,ATPSYNF,COX6B,ND-19,ND-23,ATPSYND,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,ND-13A,ND-B14,COX7A,ATPSYNG,ND-B22,CISD2,SUN,ATPSYNCF6,ND-B14.5A,ND-13B,ND-18,ND-B18,CG9065,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,MGE,TIM8,SFXN2,UQCR-14,GC1,CG8004,COX7C,ND-B14.5B,COX8,CG6878,UQCR-Q,L(3)87DF,MITOFILIN,CG14806,ND-MLRQ,ROE1,UQCR-6.4"
"GO:CC","organelle inner membrane","GO:0019866","false","2.2657437871600938e-43","42.64478920220153","307","157","53","12059","MT:ND2,MPCP2,ATPSYNB,BLW,MT:ND5,SESB,ATPSYNO,COX5A,COX4,ATPSYNF,COX6B,ND-19,ND-23,ATPSYND,UQCR-C2,ND-20,NP15.6,ND-42,ND-30,LEVY,CG11752,ND-13A,ND-B14,COX7A,ATPSYNG,ND-B22,SUN,ATPSYNCF6,ND-B14.5A,ND-13B,ND-18,ND-B18,ND-B15,ND-15,CG7630,SDHD,COX5B,ND-B17.2,TIM8,SFXN2,UQCR-14,GC1,COX7C,ND-B14.5B,COX8,CG6878,UQCR-Q,L(3)87DF,MITOFILIN,CG14806,ND-MLRQ,ROE1,UQCR-6.4"
