"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"HP","Mitochondrial inheritance","HP:0001427","false","0.0007586203368441234","3.119975519053745","14","17","4","3220","MT:ND5,MT:COIII,MT:ND2,MT:ND4"
"HP","Retinal arterial tortuosity","HP:0000631","false","0.0010311328156046061","2.9866853915843685","15","17","4","3220","MT:ND5,MT:COIII,MT:ND2,MT:ND4"
"HP","Central retinal vessel vascular tortuosity","HP:0007768","false","0.0010311328156046061","2.9866853915843685","15","17","4","3220","MT:ND5,MT:COIII,MT:ND2,MT:ND4"
"HP","Abnormality of Krebs cycle metabolism","HP:0000816","false","0.0013703917205201473","2.863155273906582","16","17","4","3220","MT:ND5,MT:ND3,MT:ND2,MT:ND4"
"HP","Centrocecal scotoma","HP:0000576","false","0.0013703917205201473","2.863155273906582","16","17","4","3220","MT:ND5,MT:COIII,MT:ND2,MT:ND4"
"HP","Abnormal circulating non-proteinogenic amino acid concentration","HP:0033109","false","0.0016383144545423375","2.7856027370288188","39","17","5","3220","MT:ND5,MT:ND3,MT:ND2,MT:ND4,PXN"
"HP","Abnormal mitochondria in muscle tissue","HP:0008316","false","0.0023979170557643344","2.620165843275058","42","17","5","3220","MT:ND5,MT:COIII,MT:ND3,MT:ND2,MT:ND4"
"HP","Ragged-red muscle fibers","HP:0003200","false","0.0027049373679053045","2.567842786412505","43","17","5","3220","MT:ND5,MT:COIII,MT:ND3,MT:ND2,MT:ND4"
"HP","Episodic respiratory distress","HP:0004885","false","0.004433960476755547","2.3532081823995807","21","17","4","3220","MT:ND5,MT:ND3,MT:ND2,MT:ND4"
"HP","Low plasma citrulline","HP:0003572","false","0.005401723419347518","2.2674676564548","22","17","4","3220","MT:ND5,MT:ND3,MT:ND2,MT:ND4"
"HP","Hypothermia","HP:0002045","false","0.006119508109681142","2.2132834853440833","91","17","6","3220","MT:ND5,MT:ND3,MT:ND2,MT:ND4,GLT,ALPHA-EST7"
"HP","Mixed demyelinating and axonal polyneuropathy","HP:0007327","false","0.006214080631725573","2.2066231157919725","7","17","3","3220","MT:ND5,MT:COIII,MT:ND4"
"HP","Focal T2 hyperintense basal ganglia lesion","HP:0007183","false","0.0077959314553868045","2.108131988009796","24","17","4","3220","MT:ND5,MT:ND3,MT:ND2,MT:ND4"
"HP","Segmental peripheral demyelination/remyelination","HP:0003481","false","0.0077959314553868045","2.108131988009796","24","17","4","3220","MT:ND5,MT:ND3,MT:ND2,MT:ND4"
"HP","Mitochondrial myopathy","HP:0003737","false","0.009414053254422673","2.026223349259026","55","17","5","3220","MT:ND5,MT:COIII,MT:ND3,MT:ND2,MT:ND4"
"HP","Proximal tubulopathy","HP:0000114","false","0.010304563635251235","1.9869703944539108","56","17","5","3220","MT:ND5,MT:COIII,MT:ND3,MT:ND2,MT:ND4"
"HP","Episodic vomiting","HP:0002572","false","0.012283517155460295","1.910677263284046","58","17","5","3220","MT:ND5,MT:COIII,MT:ND3,MT:ND2,MT:ND4"
"HP","Concentric hypertrophic cardiomyopathy","HP:0005157","false","0.014816584877728805","1.8292518867530767","9","17","3","3220","MT:ND5,MT:COIII,MT:ND4"
"HP","Retinal telangiectasia","HP:0007763","false","0.014827926980628597","1.8289195612982707","28","17","4","3220","MT:ND5,MT:COIII,MT:ND2,MT:ND4"
"HP","Abnormal circulating citrulline concentration","HP:0011965","false","0.017144608984857597","1.765872415340822","29","17","4","3220","MT:ND5,MT:ND3,MT:ND2,MT:ND4"
"HP","Ventricular preexcitation","HP:0004309","false","0.017144608984857597","1.765872415340822","29","17","4","3220","MT:ND5,MT:COIII,MT:ND2,MT:ND4"
"HP","Widened cerebral subarachnoid space","HP:0012766","false","0.021097451906072723","1.6757699944632927","10","17","3","3220","MT:ND5,MT:COIII,MT:ND4"
"HP","Sensorimotor neuropathy","HP:0007141","false","0.0228529005004501","1.6410586712441166","114","17","6","3220","MT:ND5,MT:COIII,MT:ND3,MT:ND2,MT:ND4,CG4721"
"HP","Slow decrease in visual acuity","HP:0007924","false","0.02570584123838453","1.589968179028605","32","17","4","3220","MT:ND5,MT:COIII,MT:ND2,MT:ND4"
"HP","Distal peripheral sensory neuropathy","HP:0007067","false","0.028914294204587986","1.538887404321613","11","17","3","3220","MT:ND5,MT:COIII,MT:ND4"
"HP","Fluctuations in consciousness","HP:0007159","false","0.028914294204587986","1.538887404321613","11","17","3","3220","MT:ND5,MT:COIII,MT:ND4"
"HP","Optic neuropathy","HP:0001138","false","0.03350373295117773","1.4749068016264941","71","17","5","3220","MT:ND5,MT:COIII,MT:ND3,MT:ND2,MT:ND4"
"HP","Cardiac conduction abnormality","HP:0031546","false","0.03713075834698611","1.4302661807887027","124","17","6","3220","MT:ND5,MT:COIII,MT:ND3,MT:ND2,MT:ND4,CG8177"
"HP","Mitochondrial respiratory chain defects","HP:0200125","false","0.04156398724138118","1.3812827971622839","36","17","4","3220","MT:ND5,MT:COIII,MT:ND2,MT:ND4"
"HP","Lacticaciduria","HP:0003648","false","0.04156398724138118","1.3812827971622839","36","17","4","3220","MT:ND5,MT:ND3,MT:ND2,MT:ND4"
"HP","Abnormal basal ganglia MRI signal intensity","HP:0012751","false","0.04156398724138118","1.3812827971622839","36","17","4","3220","MT:ND5,MT:ND3,MT:ND2,MT:ND4"
